bulges, bulge
blasphemes, blaspheme
strongholds, stronghold
warbles, warble
contagions, contagion
paradiddles, paradiddle
rudders, rudder
heroines, heroine, heroin
caskets, casket
brunettes, brunette
efflorescences, efflorescence
nitrates, nitrate
esters, ester
hydrocarbons, hydrocarbon
loupes, loupe, loup
chlorides, chloride, chlorid
fluorides, fluoride, fluorid
tunnels, tunnel
carbonates, carbonate
appositions, apposition
laryngeals, laryngeal
postures, posture
totals, total
sickles, sickle
ambits, ambit
interfaces, interface
basilicas, basilica
chapels, chapel
vicars, vicar
rectors, rector
scriveners, scrivener
umpires, umpire
swastikas, swastika
terminators, terminator
frontals, frontal
dips, dip
bandicoots, bandicoot
posers, poser
contempts, contempt
molds, mold
phreakers, phreaker
jackaroos, jackaroo
bimbos, bimbo
rears, rear
daffodils, daffodil
villas, villa
strumpets, strumpet
drabbles, drabble
savannas, savanna
camellias, camellia
essences, essence
dilemmas, dilemma
defenses, defense
airspaces, airspace
snowdrops, snowdrop
lemmings, lemming
runways, runway
wormwoods, wormwood
classifiers, classifier
tinkles, tinkle
mangles, mangle
coffins, coffin
purifications, purification
wimps, wimp
reliefs, relief
compradors, comprador
hypocorisms, hypocorism
galangals, galangal
recipients, recipient
fielders, fielder
audiences, audience
poseurs, poseur
grudges, grudge
drizzles, drizzle
baristas, barista
stollens, stollen
instants, instant
ventures, venture
cabinets, cabinet
vibraphones, vibraphone
indulgences, indulgence
fullers, fuller
longitudes, longitude
bricklayers, bricklayer
mavericks, maverick
vituperations, vituperation
upgrades, upgrade
vibrators, vibrator
museums, museum
exhibitions, exhibition
resistances, resistance
establishments, establishment
cuttings, cutting
dweebs, dweeb
cloakrooms, cloakroom
roos, roo
kazoos, kazoo
signatures, signature
hopefuls, hopeful
aphrodisiacs, aphrodisiac
isometrics, isometric
stereotypes, stereotype
diplomas, diploma
chlorophylls, chlorophyll
cynics, cynic
macrons, macron
megaliths, megalith
panoramas, panorama
sutras, sutra
orangutans, orangutan
monotones, monotone
bungalows, bungalow
condors, condor
pumas, puma
lagniappes, lagniappe
mopeds, moped
sprints, sprint
collies, collie
easels, easel
manikins, manikin
tortures, torture
atolls, atoll
wiggers, wigger
derringers, derringer
lanterns, lantern
transposes, transpose
dissolves, dissolve
uxoricides, uxoricide
mermaids, mermaid
stifles, stifle
podcasts, podcast
carboxyls, carboxyl
carbonyls, carbonyl
modifiers, modifier
sutures, suture
mimics, mimic
hydrates, hydrate
trombones, trombone
recitations, recitation
growlers, growler
auricles, auricle
polysaccharides, polysaccharide
brothels, brothel
solaces, solace
standings, standing
pistoleers, pistoleer
oriels, oriel
inclines, incline
minders, minder
djellabas, djellaba
jellabas, jellaba
skips, skip
waistcoats, waistcoat
heteroclites, heteroclite
heifers, heifer
squints, squint
tankers, tanker
baffles, baffle
hydroxides, hydroxide
cartels, cartel
sulphides, sulphide, sulphid
bummers, bummer
pouffes, pouffe
icicles, icicle
tampions, tampion
knobs, knob
annunciations, annunciation
mukluks, mukluk
townies, townie
beadles, beadle
baselines, baseline
casinos, casino
obverses, obverse
occupants, occupant
shoves, shove
condyles, condyle
nincompoops, nincompoop
minnows, minnow
dingles, dingle
openers, opener
gyves, gyve
escalators, escalator
ramrods, ramrod
poodles, poodle
optometrists, optometrist
ordinations, ordination
organists, organist
diamantes, diamante
outlooks, outlook
homeys, homey
bradawls, bradawl
gores, gore
toughs, tough
tassels, tassel
kiosks, kiosk
remissions, remission
zeedonks, zeedonk
yippies, yippie
highbrows, highbrow
whims, whim
wallets, wallet
warrens, warren
washbasins, washbasin
chokes, choke
haywires, haywire
killings, killing
carpings, carping
infields, infield
vintages, vintage
geldings, gelding
erasers, eraser
sculptures, sculpture
borrowers, borrower
willows, willow
gurdwaras, gurdwara
macros, macro
vestibules, vestibule
contraceptives, contraceptive
sledges, sledge
shires, shire
carafes, carafe
wholesalers, wholesaler
cubicles, cubicle
contrivances, contrivance
stews, stew
lures, lure
anoraks, anorak
windshields, windshield
cruisers, cruiser
posters, poster
blahs, blah
stools, stool
doctorates, doctorate
burrs, burr
cuisines, cuisine
nooks, nook
rackets, racket
intercepts, intercept
cauldrons, cauldron
ukases, ukase
kooks, kook
bridles, bridle
dispersions, dispersion
refractions, refraction
purgatives, purgative
butlers, butler
groins, groin
atavisms, atavism
firmaments, firmament
venerations, veneration
vergers, verger
nightmares, nightmare
volleyballs, volleyball
videotapes, videotape
farthings, farthing
vindications, vindication
ulcers, ulcer
beanpoles, beanpole
fanes, fane, fan
prefects, prefect
paramours, paramour
illuminates, illuminate
blowbacks, blowback
fullbacks, fullback
picnics, picnic
mothballs, mothball
kinkajous, kinkajou
sudokus, sudoku
cathodes, cathode
epitomes, epitome
bugles, bugle
moms, mom
campanologists, campanologist
cabals, cabal
ballparks, ballpark
bromates, bromate
chlorates, chlorate
chromates, chromate
dichromates, dichromate, dichromat
citrates, citrate
comptrollers, comptroller
gledes, glede, gled
loanwords, loanword
marshmallows, marshmallow
nitriles, nitrile, nitril
thiosulfates, thiosulfate
straightedges, straightedge
clericals, clerical
cribs, crib
dits, dit
dahs, dah
culprits, culprit
phosphates, phosphate
transceivers, transceiver
dogcarts, dogcart
sweaters, sweater
spaceflights, spaceflight
theremins, theremin
cedars, cedar
bods, bod
draftees, draftee
peelers, peeler
transmitters, transmitter
auditoriums, auditorium
slabs, slab
transponders, transponder
mishaps, mishap
paraphrases, paraphrase
clarinets, clarinet
copses, copse, cops
consignees, consignee
cellos, cello
jefes, jefe
monoxides, monoxide
dioxides, dioxide, dioxid
trioxides, trioxide, trioxid
pentoxides, pentoxide
oxalates, oxalate
eggplants, eggplant
aubergines, aubergine
surges, surge
quinces, quince
quintals, quintal
traves, trave
quoins, quoin
flares, flare
contaminants, contaminant
preambles, preamble
hunks, hunk
mainlands, mainland
implementations, implementation
presences, presence
shrugs, shrug
marmites, marmite
snippets, snippet
allegiances, allegiance
subversions, subversion
gadgets, gadget
tinctures, tincture
deviates, deviate
sidearms, sidearm
crusades, crusade
dirigibles, dirigible
tridents, trident
firstborns, firstborn
rustics, rustic
cravats, cravat
convoys, convoy
scumbags, scumbag
honeypots, honeypot
selenates, selenate
rankings, ranking
dhotis, dhoti
sorrels, sorrel
protectors, protector
deniers, denier
countenances, countenance
crofts, croft
lozenges, lozenge
swindlers, swindler
swindles, swindle
cabins, cabin
whippersnappers, whippersnapper
victorias, victoria
clementines, clementine
tangelos, tangelo
jaspers, jasper
imbeciles, imbecile
wackos, wacko
turbinals, turbinal
palatines, palatine
sulfites, sulfite
bisulfites, bisulfite
bloodbaths, bloodbath
cupids, cupid
lucifers, lucifer
tantalates, tantalate
megs, meg
morns, morn
phantasmagorias, phantasmagoria
scoops, scoop
hangovers, hangover
snapshots, snapshot
sulfates, sulfate
lychees, lychee
catboats, catboat
continuos, continuo
gybes, gybe
devises, devise, devis
hairballs, hairball
chadors, chador
chadars, chadar
azans, azan
titanates, titanate
tungstates, tungstate
lichens, lichen
vanadates, vanadate
underwriters, underwriter
tablecloths, tablecloth
timetables, timetable
touchers, toucher
literals, literal
tacticians, tactician
cacas, caca
recaps, recap
psychrometers, psychrometer
ullages, ullage
shadowgraphs, shadowgraph
tambourines, tambourine
syndicates, syndicate
chorals, choral
derricks, derrick
encores, encore
curettes, curette
curates, curate
curators, curator
coeliacs, coeliac
funambulists, funambulist
grenades, grenade
hemlocks, hemlock
arsenides, arsenide
cobwebs, cobweb
tarots, tarot
copilots, copilot
telecasts, telecast
donjons, donjon
merlons, merlon
trilobites, trilobite
scallions, scallion
alcaides, alcaide
orioles, oriole
floaters, floater
shards, shard
acidheads, acidhead
outfields, outfield
flatcars, flatcar
liners, liner
knuckleballs, knuckleball
netizens, netizen
stripteases, striptease
detectors, detector
headmasters, headmaster
coroners, coroner
kindergartens, kindergarten
stivers, stiver
griffons, griffon
terraces, terrace
wheelhouses, wheelhouse
fivers, fiver
thaumaturges, thaumaturge
carers, carer
impediments, impediment
playboys, playboy
palmtops, palmtop
effluents, effluent
zwitterions, zwitterion
zines, zine, zin
amplitudes, amplitude
dockets, docket
lusters, luster
planers, planer
artworks, artwork
bonnets, bonnet
halfbacks, halfback
swats, swat
geezers, geezer
goons, goon
cockapoos, cockapoo
sockets, socket
rootkits, rootkit
bellwethers, bellwether
sectors, sector
serenades, serenade
tricolors, tricolor
eicosanoids, eicosanoid
muffins, muffin
catheters, catheter
sublimes, sublime
twilights, twilight
centrioles, centriole
arsons, arson
sleepers, sleeper
attackers, attacker
bedouins, bedouin
militias, militia
passerines, passerine
councilors, councilor
interchanges, interchange
naturalists, naturalist
clinicians, clinician
reprieves, reprieve
desktops, desktop
riddles, riddle
monologues, monologue
voxels, voxel
ecdysiasts, ecdysiast
camcorders, camcorder
cisterns, cistern
battalions, battalion
likelihoods, likelihood
sprockets, sprocket
socles, socle
skits, skit
temblors, temblor
bookkeepers, bookkeeper
purees, puree, pure
chokers, choker
recourses, recourse
headliners, headliner
crumpets, crumpet
lungfuls, lungful
anklets, anklet
delicts, delict
grenadiers, grenadier
gudgeons, gudgeon
dawnings, dawning
trifectas, trifecta
midges, midge
himbos, himbo
pluots, pluot
mallows, mallow
bryophytes, bryophyte
yentas, yenta
scofflaws, scofflaw
earplugs, earplug
bathrobes, bathrobe
appetisers, appetiser
commencements, commencement
bonfires, bonfire
boranes, borane
pantos, panto
substructures, substructure
lordships, lordship
mantles, mantle
dumbos, dumbo
brunets, brunet
journos, journo
decongestants, decongestant
eggheads, egghead
boyos, boyo
casings, casing
turduckens, turducken
adoptions, adoption
fountainheads, fountainhead
flagships, flagship
scops, scop
auberges, auberge
restaurateurs, restaurateur
electorates, electorate
coincidences, coincidence
paddocks, paddock
entrees, entree
scuds, scud
corms, corm
thimbles, thimble
gangsters, gangster
hydrides, hydride, hydrid
graveyards, graveyard
sprinklings, sprinkling
brotherhoods, brotherhood
fuzes, fuze
oystercatchers, oystercatcher
parishioners, parishioner
houseplants, houseplant
rowlocks, rowlock
skegs, skeg
whoremasters, whoremaster
ragamuffins, ragamuffin
ferrites, ferrite
usurpations, usurpation
esquires, esquire
cougars, cougar
contrails, contrail
docudramas, docudrama
garboards, garboard
gunwales, gunwale
peerages, peerage
chromatids, chromatid
marabous, marabou
gorgons, gorgon
nightjars, nightjar
bustards, bustard
homesteads, homestead
curtilages, curtilage
purebreds, purebred
tinters, tinter
pleadings, pleading
guillemots, guillemot
glints, glint
drumsticks, drumstick
lindens, linden
pangrams, pangram
gambols, gambol
pavlovas, pavlova
hummingbirds, hummingbird
spotters, spotter
redwings, redwing
tonemes, toneme
gourds, gourd
caracoles, caracole, caracol
baseboards, baseboard
basements, basement
emigrants, emigrant
hellions, hellion
counterbalances, counterbalance
bodybuilders, bodybuilder
didacts, didact
poplars, poplar
allomorphs, allomorph
folios, folio
vigors, vigor
clangers, clanger
tokers, toker
fluoroscopes, fluoroscope
laparoscopes, laparoscope
salines, saline
cochineals, cochineal
cameos, cameo
hairpieces, hairpiece
jewelers, jeweler
jewellers, jeweller
applecarts, applecart
postgraduates, postgraduate
philanderers, philanderer
sarks, sark
shapers, shaper
assessments, assessment
cades, cade, cad
contangos, contango
cantaloupes, cantaloupe, cantaloup
mantelpieces, mantelpiece
crossbreeds, crossbreed
panettones, panettone
sauciers, saucier
playoffs, playoff
cutbacks, cutback
closeouts, closeout
pulsars, pulsar
meteoroids, meteoroid
masochists, masochist
aluminates, aluminate
muskmelons, muskmelon
endowments, endowment
esculents, esculent
colonisations, colonisation
colonizations, colonization
cuties, cutie
licences, licence
omnivores, omnivore
slues, slue
moraines, moraine
pastilles, pastille
pentacles, pentacle
torrents, torrent
misers, miser
postscripts, postscript
thistles, thistle
coliseums, coliseum
saviors, savior
flashcubes, flashcube
phosphors, phosphor
arsenates, arsenate
carbides, carbide
nitrides, nitride, nitrid
thrusters, thruster
selenides, selenide
renounces, renounce
tombstones, tombstone
salvages, salvage
dolmens, dolmen
ferrates, ferrate
bluestockings, bluestocking
touchbacks, touchback
saviours, saviour
parasangs, parasang
cognizances, cognizance
sylphs, sylph
caudillos, caudillo
depositions, deposition
siroccos, sirocco
sciroccos, scirocco
televangelists, televangelist
bedlams, bedlam
wallopers, walloper
janitors, janitor
subheadings, subheading
twitchers, twitcher
laptops, laptop
mischances, mischance
footers, footer
trulls, trull
biopics, biopic
clippings, clipping
instigators, instigator
caplets, caplet
macropods, macropod
colanders, colander
brassies, brassie
fallouts, fallout
tailgates, tailgate
typographers, typographer
chlorites, chlorite
nonets, nonet
tabards, tabard
franchisors, franchisor
franchisers, franchiser
franchisees, franchisee, franchise
spellers, speller
straighteners, straightener
traipses, traipse
peekapoos, peekapoo
influents, influent
unifiers, unifier
spaniels, spaniel
batrachians, batrachian
tetrachlorides, tetrachloride
requiescats, requiescat
tetrafluorides, tetrafluoride
puppeteers, puppeteer
cantrips, cantrip
disulfides, disulfide, disulfid
lampoons, lampoon
contestants, contestant
corrals, corral
confronters, confronter
holotypes, holotype
hotties, hottie
casements, casement
zendos, zendo
citadels, citadel
worriers, worrier
hurriers, hurrier
cromlechs, cromlech
phosphides, phosphide, phosphid
antimonides, antimonide
impoverishers, impoverisher
jerkins, jerkin
overgarments, overgarment
reversioners, reversioner
digestives, digestive
hurrahs, hurrah
swimmers, swimmer
wowsers, wowser
bomboras, bombora
plantings, planting
perishables, perishable
admitters, admitter
adorers, adorer
attachers, attacher
assurors, assuror
assurers, assurer
freshets, freshet
bonobos, bonobo
supergiants, supergiant
carrels, carrel
sickies, sickie
sublets, sublet
margraves, margrave
menhirs, menhir
manganates, manganate
steeples, steeple
supervisors, supervisor
totes, tote, tot
sheikhs, sheikh
snowfalls, snowfall
orts, ort
monocultures, monoculture
coatis, coati
celestas, celesta
celestes, celeste
totems, totem
superchargers, supercharger
turbochargers, turbocharger
sawmills, sawmill
croupiers, croupier
couriers, courier
hauliers, haulier
moorages, moorage
ponchos, poncho
flagons, flagon
lighthouses, lighthouse
redshifts, redshift
mutilations, mutilation
panthers, panther
scalpels, scalpel
sedatives, sedative
ascents, ascent
initiatives, initiative
straths, strath
coatings, coating
quills, quill
neckties, necktie
graphemes, grapheme
allergens, allergen
irritants, irritant
ringleaders, ringleader
stockades, stockade
stipulations, stipulation
junctures, juncture
sickos, sicko
clinics, clinic
chaplets, chaplet
kerchiefs, kerchief
katydids, katydid
stoplights, stoplight
rapprochements, rapprochement
sonatas, sonata
subscribers, subscriber
commentators, commentator
misconceptions, misconception
rinses, rinse
rinks, rink
bonspiels, bonspiel
seances, seance
mastiffs, mastiff
idolaters, idolater
illustrators, illustrator
millers, miller
sapsuckers, sapsucker
oligarchs, oligarch
purfles, purfle
hagiographers, hagiographer
hairlines, hairline
canisters, canister
freethinkers, freethinker
billycocks, billycock
caterers, caterer
prosecutors, prosecutor
mouldings, moulding
martinis, martini
disputants, disputant
sjamboks, sjambok
hideaways, hideaway
macaques, macaque
tamarins, tamarin
nematodes, nematode
marmosets, marmoset
gabfests, gabfest
horsewhips, horsewhip
gargles, gargle
gelcaps, gelcap
dimmers, dimmer
dingbats, dingbat
archdioceses, archdiocese
biathlons, biathlon
fascicles, fascicle
faulds, fauld
buzzers, buzzer
boardwalks, boardwalk
nutations, nutation
exterminators, exterminator
midterms, midterm
hexads, hexad
sanitarians, sanitarian
foghorns, foghorn
oceanographers, oceanographer
cervelats, cervelat
confederations, confederation
overshoes, overshoe
outtakes, outtake
solfataras, solfatara
taproots, taproot
teamsters, teamster
tipis, tipi
teepees, teepee
teleprompters, teleprompter
teleplays, teleplay
screenplays, screenplay
bailouts, bailout
protectorates, protectorate
excises, excise
thunks, thunk
quaeres, quaere
harlequins, harlequin
embezzlers, embezzler
enchiladas, enchilada
earldoms, earldom
easements, easement
persimmons, persimmon
deacons, deacon
sitters, sitter
probations, probation
yardmasters, yardmaster
yammerers, yammerer
yawners, yawner
yeshivas, yeshiva
shipments, shipment
yodelers, yodeler
interns, intern
sluices, sluice
wimples, wimple
whippets, whippet
jurists, jurist
indispositions, indisposition
florists, florist
interstates, interstate
scooters, scooter
carronades, carronade
valedictorians, valedictorian
refections, refection
briquets, briquet
briquettes, briquette
concessionaires, concessionaire
criminations, crimination
demissions, demission
diplomatists, diplomatist
viziers, vizier
astrophysicists, astrophysicist
doulas, doula
gorals, goral
crinoids, crinoid
foulards, foulard
jigsaws, jigsaw
conjunctures, conjuncture
spectrograms, spectrogram
spectrographs, spectrograph
portrayals, portrayal
schematics, schematic
copywriters, copywriter
entitlements, entitlement
appointees, appointee
syncopes, syncope
leakages, leakage
drinkers, drinker
realists, realist
turtlebacks, turtleback
chiselers, chiseler
chisellers, chiseller
gimlets, gimlet
spurges, spurge
commandants, commandant
riffs, riff
stockbrokers, stockbroker
geophytes, geophyte
commodes, commode
subtribes, subtribe
respecters, respecter
manhunts, manhunt
friskets, frisket
enjambments, enjambment
swirls, swirl
walkways, walkway
mandrills, mandrill
grivets, grivet
colonics, colonic
colicines, colicine, colicin
counselees, counselee
lunges, lunge, lung
bradoons, bradoon
conformists, conformist
fixatives, fixative
sandbags, sandbag
isochromosomes, isochromosome
choristers, chorister
musettes, musette
sandbanks, sandbank
sanitariums, sanitarium
plungers, plunger
papayas, papaya
piscinas, piscina
homies, homie
saucepans, saucepan
bassists, bassist
breastplates, breastplate
anteaters, anteater
ascensions, ascension
proselytes, proselyte
striplings, stripling
rubrics, rubric
workaholics, workaholic
sendals, sendal
hinds, hind
imides, imide, imid
megaphones, megaphone
spirochetes, spirochete
spirochaetes, spirochaete
annattos, annatto
blocs, bloc
prerequisites, prerequisite
lamplighters, lamplighter
hydrazines, hydrazine
luncheonettes, luncheonette
phospholipids, phospholipid
lightships, lightship
phosphatides, phosphatide
commissars, commissar
rodomontades, rodomontade
raphides, raphide
legations, legation
solitons, soliton
hydroxylamines, hydroxylamine
indamines, indamine, indamin
phenazines, phenazine
monoamines, monoamine
polyamines, polyamine
prolamines, prolamine, prolamin
protamines, protamine, protamin
rhodamines, rhodamine, rhodamin
dullards, dullard
conveyors, conveyor
parasiticides, parasiticide
devisees, devisee, devise
tenrecs, tenrec
narrations, narration
swinks, swink
isoflavones, isoflavone
phytoestrogens, phytoestrogen
sulfones, sulfone
sulphones, sulphone
diminutions, diminution
tanists, tanist
prowlers, prowler
cambists, cambist
imprimaturs, imprimatur
mocktails, mocktail
stoppers, stopper
arsonists, arsonist
corsairs, corsair
armadas, armada
autobiographers, autobiographer
attainments, attainment
archrivals, archrival
apologists, apologist
optimes, optime
catchpoles, catchpole
anorexics, anorexic
seaplanes, seaplane
concessioners, concessioner
galingales, galingale
galangas, galanga
publicans, publican
elutriations, elutriation
waterways, waterway
dacoits, dacoit
anaesthetists, anaesthetist
pluralists, pluralist
plunderers, plunderer
plumpers, plumper
acquitters, acquitter
plantlets, plantlet
guesthouses, guesthouse
receptors, receptor
epicenters, epicenter
linoleates, linoleate
gorgets, gorget
schnauzers, schnauzer
cackles, cackle
mullions, mullion
bioweapons, bioweapon
quibblers, quibbler
ructions, ruction
micelles, micelle, micell
micrometeorites, micrometeorite
hebdomads, hebdomad
micrometeoroids, micrometeoroid
microfossils, microfossil
paranoiacs, paranoiac
outspans, outspan
dodderers, dodderer
saurians, saurian
satays, satay
crosiers, crosier
cruets, cruet
riyals, riyal
whaleboats, whaleboat
boreholes, borehole
skinners, skinner
pyrethrins, pyrethrin
niobates, niobate
vituperators, vituperator
blowpipes, blowpipe
pintles, pintle
fiefdoms, fiefdom
ferrocenes, ferrocene
catchwords, catchword
monazites, monazite
oxidases, oxidase
pyronines, pyronine
xanthenes, xanthene
pyrostats, pyrostat
xenoliths, xenolith
railcars, railcar
cryptogams, cryptogam
stopcocks, stopcock
installments, installment
pianolas, pianola
collarbones, collarbone
muoniums, muonium
muskegs, muskeg
deferrals, deferral
flavoproteins, flavoprotein
tweenies, tweenie
commoners, commoner
stepdads, stepdad
farmhouses, farmhouse
ankylosaurs, ankylosaur
wellsprings, wellspring
antielectrons, antielectron
sculptors, sculptor
urinators, urinator
advertorials, advertorial
linkages, linkage
mycotoxins, mycotoxin
aflatoxins, aflatoxin
semimetals, semimetal
nematocides, nematocide
ozonides, ozonide
postcodes, postcode
diethers, diether
diols, diol
diesters, diester
acyloins, acyloin
alkoxides, alkoxide
rocketeers, rocketeer
recreants, recreant
bachelorhoods, bachelorhood
hanks, hank
polyols, polyol
hemiacetals, hemiacetal
churchgoers, churchgoer
poulters, poulter
poulterers, poulterer
screamers, screamer
taipans, taipan
aldoses, aldose
oximes, oxime, oxim
amidines, amidine, amidin
gallates, gallate
inspissators, inspissator
subgroups, subgroup
anils, anil
arenes, arene
grammarians, grammarian
instalments, instalment
checkpoints, checkpoint
lascars, lascar
stabilisers, stabiliser
stabilizers, stabilizer
crankles, crankle
holsteins, holstein
blackbirders, blackbirder
azines, azine
cutpurses, cutpurse
dopesters, dopester
pookas, pooka
betaines, betaine
varactors, varactor
copolymers, copolymer
terpolymers, terpolymer
biradicals, biradical
bridgeheads, bridgehead
chlorohydrins, chlorohydrin
gobbets, gobbet
carbanions, carbanion
nescients, nescient
excommunicates, excommunicate
carbinols, carbinol
coumarins, coumarin
cresols, cresol
cyanohydrins, cyanohydrin
cyclitols, cyclitol
depsides, depside
dioxins, dioxin
terpenoids, terpenoid
epimers, epimer
sitreps, sitrep
escalopes, escalope, escalop
fluoresceins, fluorescein
fluorocarbons, fluorocarbon
furanoses, furanose
ohmmeters, ohmmeter
reflectors, reflector
trephinations, trephination
flotillas, flotilla
fiches, fiche
microfiches, microfiche
garrottes, garrotte
yagis, yagi
barouches, barouche
eclogites, eclogite
oncogenes, oncogene
glycans, glycan
glycopeptides, glycopeptide
graphenes, graphene
heteroatoms, heteroatom
sprayers, sprayer
reformers, reformer
deactivations, deactivation
acupuncturists, acupuncturist
autogyros, autogyro
autogiros, autogiro
homopolymers, homopolymer
hydrazides, hydrazide
birthings, birthing
nonelectrolytes, nonelectrolyte
blungers, blunger
firestorms, firestorm
hydroperoxides, hydroperoxide
midlines, midline
pinnipeds, pinniped
costermongers, costermonger
costards, costard
ambrotypes, ambrotype
bowstrings, bowstring
frills, frill
fitters, fitter
ionomers, ionomer
isocyanates, isocyanate
isoprenoids, isoprenoid
isozymes, isozyme
isoenzymes, isoenzyme
meritocrats, meritocrat
cloudscapes, cloudscape
mahouts, mahout
pedlars, pedlar
naphthenes, naphthene
triazoles, triazole
phenolates, phenolate
phenoxides, phenoxide
tetrarchs, tetrarch
gurgles, gurgle
thumpers, thumper
sawyers, sawyer
polysulfides, polysulfide
prostaglandins, prostaglandin
underwoods, underwood
decanes, decane, decan
coolants, coolant
longhairs, longhair
swinges, swinge, swing
frittatas, frittata
polysorbates, polysorbate
reservists, reservist
stearates, stearate
oleates, oleate
palmitates, palmitate
proteomes, proteome
pyranoses, pyranose
tantalites, tantalite
raincoats, raincoat
submergences, submergence
storefronts, storefront
diphosphates, diphosphate
triphosphates, triphosphate
herns, hern
pictorials, pictorial
slicers, slicer
fosses, fosse, foss
stockyards, stockyard
paramos, paramo
grasslands, grassland
gamines, gamine, gamin
dirigismes, dirigisme
ceramides, ceramide
sulfoxides, sulfoxide
caravanserais, caravanserai
waypoints, waypoint
hoedowns, hoedown
slippages, slippage
yeanlings, yeanling
usances, usance
crapshoots, crapshoot
tetrapyrroles, tetrapyrrole
grindstones, grindstone
hissings, hissing
hemostats, hemostat
kindergarteners, kindergartener
heptads, heptad
ferias, feria
exhibitors, exhibitor
desiccants, desiccant
ureides, ureide
acylations, acylation
vinylidenes, vinylidene
gentians, gentian
pipets, pipet
stalactites, stalactite
stalagmites, stalagmite
rechecks, recheck
matzohs, matzoh
hummocks, hummock
elkhounds, elkhound
thingamabobs, thingamabob
spitballs, spitball
firefights, firefight
gunstocks, gunstock
goosenecks, gooseneck
apprenticeships, apprenticeship
sixpences, sixpence
mountaineers, mountaineer
storytellers, storyteller
borides, boride
qualifiers, qualifier
nitrators, nitrator
nitrifications, nitrification
oxidants, oxidant
oxygenators, oxygenator
naggers, nagger
shielings, shieling
shiels, shiel
oximeters, oximeter
boutonnieres, boutonniere
polonaises, polonaise
peroxisomes, peroxisome
hotspurs, hotspur
maravedis, maravedi
switchbacks, switchback
syntagmas, syntagma
buckytubes, buckytube
djembes, djembe
fastenings, fastening
clanks, clank
suboxides, suboxide
fleurons, fleuron
halocarbons, halocarbon
cowries, cowrie
straitjackets, straitjacket
searchlights, searchlight
platannas, platanna
newsgroups, newsgroup
chondrites, chondrite
carbonados, carbonado
charmers, charmer
ratites, ratite
gatekeepers, gatekeeper
recons, recon
molybdates, molybdate
rorquals, rorqual
cairns, cairn
bisulfides, bisulfide
salicylates, salicylate
downspouts, downspout
omadhauns, omadhaun
phenocrysts, phenocryst
photodiodes, photodiode
catholicons, catholicon
sigils, sigil
handlebars, handlebar
handrails, handrail
potations, potation
saddlebows, saddlebow
kirtles, kirtle
palfreys, palfrey
photospheres, photosphere
phytoalexins, phytoalexin
bentonites, bentonite
holographs, holograph
fryers, fryer
pigeonites, pigeonite
ichthyologists, ichthyologist
bevels, bevel
appraisees, appraisee
kurgans, kurgan
plasmons, plasmon
popovers, popover
privations, privation
perforations, perforation
idyls, idyl
beholders, beholder
cannabinoids, cannabinoid
notifications, notification
foresters, forester
wolfsbanes, wolfsbane
browbones, browbone
neonates, neonate
bullseyes, bullseye
spendthrifts, spendthrift
chippers, chipper
trinucleotides, trinucleotide
palpations, palpation
dinucleotides, dinucleotide
clearinghouses, clearinghouse
cockneys, cockney
entanglements, entanglement
phospholipases, phospholipase
phosphorites, phosphorite
commensals, commensal
commenters, commenter
commissures, commissure
complementizers, complementizer
conjurations, conjuration
cubebs, cubeb
predispositions, predisposition
spiritualists, spiritualist
helicons, helicon
monomaniacs, monomaniac
potentiometers, potentiometer
inkstones, inkstone
dadaists, dadaist
furriers, furrier
dermatomes, dermatome
dipterocarps, dipterocarp
disclamations, disclamation
impugners, impugner
improvisers, improviser
impositions, imposition
imposers, imposer
doublures, doublure
downdrafts, downdraft
combers, comber
compeers, compeer
destriers, destrier
garrons, garron
frankers, franker
filatures, filature
burnouts, burnout
issuers, issuer
issuances, issuance
revenants, revenant
bedsprings, bedspring
pompons, pompon
classicists, classicist
choirmasters, choirmaster
roughnecks, roughneck
dogsleds, dogsled
brolgas, brolga
earflaps, earflap
preamplifiers, preamplifier
precipitins, precipitin
isolationists, isolationist
versines, versine, versin
newsrooms, newsroom
racers, racer
movants, movant
earworms, earworm
drafters, drafter
brownouts, brownout
hillsides, hillside
teaspoonfuls, teaspoonful
exsecants, exsecant
ferrotypes, ferrotype
fitchews, fitchew
altarpieces, altarpiece
advisees, advisee, advise
blowguns, blowgun
bracings, bracing
dribblers, dribbler
forepaws, forepaw
decedents, decedent
pulsejets, pulsejet
doodlebugs, doodlebug
coxswains, coxswain
powerboats, powerboat
galloons, galloon
goniometers, goniometer
granadillas, granadilla
investigators, investigator
guideposts, guidepost
signposts, signpost
halftimes, halftime
headbands, headband
retrievals, retrieval
conveyancers, conveyancer
hothouses, hothouse
samplers, sampler
camarillas, camarilla
housemothers, housemother
housecarls, housecarl
chuckleheads, chucklehead
reprobations, reprobation
strudels, strudel
regulators, regulator
intriguers, intriguer
aerialists, aerialist
inlays, inlay
interviewers, interviewer
prolongers, prolonger
prolongations, prolongation
salmis, salmi
interrupters, interrupter
interrogators, interrogator
whorls, whorl
drawees, drawee
causeries, causerie
wallaroos, wallaroo
impartations, impartation
cutlets, cutlet
quarriers, quarrier
stonecutters, stonecutter
distributors, distributor
timescales, timescale
bullbats, bullbat
nighthawks, nighthawk
egoists, egoist
ideologists, ideologist
piddocks, piddock
idlers, idler
purslanes, purslane
jicamas, jicama
rainbirds, rainbird
daguerreotypes, daguerreotype
defoliants, defoliant
